Profile Name,Company Name,Experience,Apply By,Skills Required,Salary,Page,URL,Timestamp,City
WordPress Developer,STEMpedia,1 year(s),Not Found,"CSS, HTML, JavaScript, MySQL, PHP, Python, Search Engine Optimization (SEO), WordPress, Informal dress code","₹ 3,00,000 - 4,20,000",2,https://internshala.com/job/detail/wordpress-developer-job-in-ahmedabad-at-stempedia1745237748,01-05-2025 11:21,Ahmedabad
Accountant,Mangal Murti Containers,0 year(s),Not Found,"Accounting, Marketing, MS-Office, Sales, Tally","₹ 2,00,000 - 2,60,000",2,https://internshala.com/job/detail/fresher-accountant-job-in-ahmedabad-at-mangal-murti-containers1745150091,01-05-2025 11:21,Ahmedabad
Human Resource Recruiter,CodeCaste Private Limited,0 year(s),Not Found,"Effective Communication, Interpersonal skills, Informal dress code, 5 days a week",Not Mentioned,2,https://internshala.com/job/detail/fresher-human-resource-recruiter-job-in-ahmedabad-at-codecaste-private-limited1745129498,01-05-2025 11:21,Ahmedabad
Export Sales & Marketing Executive,OPAQUE CERAMICS PVT LTD,0 year(s),Not Found,"Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Marketing Strategies, Free snacks & beverages","₹ 2,80,000 - 3,20,000",3,https://internshala.com/job/detail/fresher-export-sales-marketing-executive-job-in-ahmedabad-at-opaque-ceramics-pvt-ltd1745129370,01-05-2025 11:21,Ahmedabad
Junior Pharmaceutical Specialist,Apollo Pharmacy,0 year(s),Not Found,Interpersonal skills,"₹ 2,20,001 - 3,50,001",3,https://internshala.com/job/detail/fresher-junior-pharmaceutical-specialist-job-in-multiple-locations-at-apollo-pharmacy1745065421,01-05-2025 11:21,Ahmedabad
Corporate Sales Executive,Morethan Waterbox,1 year(s),Not Found,"Email Marketing, English Proficiency (Spoken), English Proficiency (Written), MS-Office, Salesforce, Sales Management, Sales Strategy, Informal dress code, 5 days a week","₹ 5,10,000 - 8,40,000",3,https://internshala.com/job/detail/corporate-sales-executive-job-in-multiple-locations-at-morethan-waterbox1745064768,01-05-2025 11:22,Ahmedabad
Experienced Nurses,OMRESA CARE AND INVEST PRIVATE LIMITED,1 year(s),Not Found,"Medical Terminology, Medical Writing, Microsoft 365","₹ 5,00,000 - 7,00,000",3,https://internshala.com/job/detail/experienced-nurses-job-in-multiple-locations-at-omresa-care-and-invest-private-limited1744980832,01-05-2025 11:22,Ahmedabad
Corporate Sales Executive,Green Tech Solar,1 year(s),Not Found,"English Proficiency (Spoken), Hindi Proficiency (Spoken), Sales","₹ 6,00,000 - 9,50,000",3,https://internshala.com/job/detail/corporate-sales-executive-job-in-ahmedabad-at-green-tech-solar1744956467,01-05-2025 11:22,Ahmedabad
Inside Sales Executive,Shield Works,0 year(s),Not Found,"Computer skills, Informal dress code","₹ 2,00,000 - 3,80,000",3,https://internshala.com/job/detail/fresher-inside-sales-executive-job-in-ahmedabad-at-shield-works1744955753,01-05-2025 11:22,Ahmedabad
Business Development Executive,Rainstream Web,0 year(s),Not Found,"English Proficiency (Spoken), 5 days a week","₹ 2,00,000 - 3,00,000",3,https://internshala.com/job/detail/fresher-business-development-executive-job-in-ahmedabad-at-rainstream-web1744953968,01-05-2025 11:22,Ahmedabad
Junior Recruiter,Giriraj Digital,1 year(s),Not Found,"English Proficiency (Spoken), Recruitment, 5 days a week, Health Insurance","₹ 2,16,000 - 3,00,000",3,https://internshala.com/job/detail/junior-recruiter-job-in-ahmedabad-at-giriraj-digital1744882225,01-05-2025 11:22,Ahmedabad
Business Operations Manager,Chartered Speed Limited,1 year(s),Not Found,Business Development,"₹ 6,00,000 - 12,00,000",3,https://internshala.com/job/detail/business-operations-manager-job-in-ahmedabad-at-chartered-speed-limited1744880294,01-05-2025 11:22,Ahmedabad
Business Development Executive,Maison D' Auraine,1 year(s),Not Found,"Business Development, Effective Communication, English Proficiency (Spoken), Interpersonal skills, Presentation skills, Sales, Cab/Transportation facility, Health Insurance","₹ 3,00,001 - 6,00,002",3,https://internshala.com/job/detail/business-development-executive-job-in-multiple-locations-at-apoorva-aggarwal1744808479,01-05-2025 11:22,Ahmedabad
Data Analytics Specialist,Kanbir Solutions,1 year(s),Not Found,"Data Analytics, Data Science, MS-Excel, Power BI","₹ 3,00,000 - 6,00,000",3,https://internshala.com/job/detail/data-analytics-specialist-job-in-ahmedabad-at-kanbir-solutions1744786197,01-05-2025 11:22,Ahmedabad
Sales Engineer,Marut Air Systems Private Limited,1 year(s),Not Found,"Client Interaction, Client Relationship, Effective Communication, Negotiations, Sales Management, Technical Analysis","₹ 3,00,000 - 4,00,000",3,https://internshala.com/job/detail/sales-engineer-job-in-ahmedabad-at-marut-air-systems-private-limited1744722117,01-05-2025 11:22,Ahmedabad
Associate Graphic Designer,The Shell Hair,1 year(s),Not Found,"Adobe Photoshop, CorelDRAW, Cab/Transportation facility","₹ 2,40,000 - 3,60,000",3,https://internshala.com/job/detail/associate-graphic-designer-job-in-multiple-locations-at-the-shell-hair1744720441,01-05-2025 11:22,Ahmedabad
Digital Marketing Executive,Dolphin Web Solution Private Limited,1 year(s),Not Found,"Digital Marketing, Email Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing",Not Mentioned,3,https://internshala.com/job/detail/digital-marketing-executive-job-in-ahmedabad-at-dolphin-web-solution-private-limited1744705225,01-05-2025 11:22,Ahmedabad
Linux Admin,Techmonarch Infocom LLP,1 year(s),Not Found,"Linux Administration, 5 days a week","₹ 2,00,000 - 3,00,001",3,https://internshala.com/job/detail/linux-admin-job-in-ahmedabad-at-techmonarch-infocom-llp1744633063,01-05-2025 11:22,Ahmedabad
Technical Associate,Aktion Waughter Private Limited,0 year(s),Not Found,"Collaboration, Coordination, Management, Team Management","₹ 2,00,000 - 2,50,000",3,https://internshala.com/job/detail/fresher-technical-associate-job-in-ahmedabad-at-aktion-waughter-private-limited1744622478,01-05-2025 11:23,Ahmedabad
Telecaller,ROHINI ENTERPRISE,0 year(s),Not Found,"English Proficiency (Spoken), Hindi Proficiency (Spoken), MS-Excel, Informal dress code","₹ 2,00,000 - 3,50,000",3,https://internshala.com/job/detail/fresher-telecaller-job-in-ahmedabad-at-udit-salecha1744618959,01-05-2025 11:23,Ahmedabad
Marketing Executive,APEX,1 year(s),Not Found,"Digital Marketing, Internet, Social Media Marketing, 5 days a week","₹ 11,00,000 - 35,00,000",3,https://internshala.com/job/detail/marketing-executive-job-in-ahmedabad-at-apex1744604020,01-05-2025 11:23,Ahmedabad
Telecaller,IKAPS Private Limited,0 year(s),Not Found,"Effective Communication, Gujarati Proficiency (Spoken), Hindi Proficiency (Spoken), MS-Excel","₹ 2,12,000 - 2,34,000",3,https://internshala.com/job/detail/fresher-telecaller-job-in-ahmedabad-at-ikaps-private-limited1744603539,01-05-2025 11:23,Ahmedabad
Electrical Engineer,ATSC,0 year(s),Not Found,"Analog Circuits, Analog Electronics, Arduino, Battery Management Systems, Battery Pack Testing, Circuit Design, Digital Circuits, PCB Design, PCB Soldering, Informal dress code",Not Mentioned,3,https://internshala.com/job/detail/fresher-electrical-engineer-job-in-ahmedabad-at-atsc1744454219,01-05-2025 11:23,Ahmedabad
Digital Marketing Specialist,Thousand Folds,1 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Interpersonal skills, Shopify, Social Media Marketing","₹ 2,70,000 - 4,10,000",3,https://internshala.com/job/detail/digital-marketing-specialist-job-in-ahmedabad-at-thousand-folds1744375246,01-05-2025 11:23,Ahmedabad
Graphic Designer,The Danny & Co.,1 year(s),Not Found,"Adobe After Effects, Adobe Illustrator, Adobe Photoshop, Video Editing, Informal dress code, Free snacks & beverages","₹ 2,40,000 - 3,00,000",3,https://internshala.com/job/detail/graphic-designer-job-in-ahmedabad-at-the-danny-co1744370071,01-05-2025 11:23,Ahmedabad
Facebook Marketing Specialist,Cognitive Pixel,1 year(s),Not Found,"Display Ads, Facebook Marketing, 5 days a week, Free snacks & beverages","₹ 5,20,000 - 16,20,000",3,https://internshala.com/job/detail/facebook-marketing-specialist-job-in-ahmedabad-at-cognitive-pixel1744369172,01-05-2025 11:23,Ahmedabad
WordPress Developer,Hitya Global,1 year(s),Not Found,"CSS, MySQL, PHP, WordPress, Informal dress code, 5 days a week","₹ 4,00,000 - 5,00,000",3,https://internshala.com/job/detail/wordpress-developer-job-in-ahmedabad-at-hitya-global1744364331,01-05-2025 11:23,Ahmedabad
Business Development Executive - Sales Trainee,Sneh Academic Services Private Limited,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), Sales, Free snacks & beverages","₹ 2,70,000 - 4,00,000",3,https://internshala.com/job/detail/fresher-business-development-executive-sales-trainee-job-in-ahmedabad-at-sneh-academic-services-private-limited1744289220,01-05-2025 11:23,Ahmedabad
Accountant,Gurubhai Equipments,1 year(s),Not Found,"Accounting, MS-Excel, Tally, Informal dress code, Free snacks & beverages","₹ 2,00,000 - 3,00,000",3,https://internshala.com/job/detail/accountant-job-in-ahmedabad-at-gurubhai-equipments1744284163,01-05-2025 11:23,Ahmedabad
Administration Supervisor,Marut Air Systems Private Limited,1 year(s),Not Found,"Logistics Management, Manpower Planning, Health Insurance","₹ 3,00,000 - 4,00,000",3,https://internshala.com/job/detail/administration-supervisor-job-in-ahmedabad-at-marut-air-systems-private-limited1744271937,01-05-2025 11:23,Ahmedabad
Junior Design Engineer,Saltech Design Labs Private Limited,0 year(s),Not Found,"AutoCAD, Catia, Design Thinking, MS-Excel, SolidWorks, Informal dress code, Free snacks & beverages, Cab/Transportation facility","₹ 3,00,000 - 3,50,000",3,https://internshala.com/job/detail/fresher-junior-design-engineer-job-in-multiple-locations-at-saltech-design-labs-private-limited1744212808,01-05-2025 11:23,Ahmedabad
Recruitment Specialist,TIGI HR Solution Private Limited,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Recruitment, Informal dress code, 5 days a week, Health Insurance",Not Mentioned,3,https://internshala.com/job/detail/fresher-recruitment-specialist-job-in-ahmedabad-at-tigi-hr-solution-private-limited1744190517,01-05-2025 11:23,Ahmedabad
Associate Lawyer,Qthics Offshore Staffing And Outsourcing,0 year(s),Not Found,"Legal Drafting, Legal Research, Research and Analytics","₹ 2,00,000 - 3,00,000",3,https://internshala.com/job/detail/fresher-associate-lawyer-job-in-ahmedabad-at-qthics-offshore-staffing-and-outsourcing1744189887,01-05-2025 11:24,Ahmedabad
Odoo Developer,CandidRoot Solutions Private Limited,1 year(s),Not Found,"CSS, HTML, Python, Informal dress code, 5 days a week","₹ 3,60,000 - 5,00,000",3,https://internshala.com/job/detail/odoo-developer-job-in-ahmedabad-at-candidroot-solutions-private-limited1744189059,01-05-2025 11:24,Ahmedabad
Digital Marketing Associate,Fractal31 Private Limited,0 year(s),Not Found,"Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing, Informal dress code, 5 days a week","₹ 3,50,000 - 5,00,000",3,https://internshala.com/job/detail/fresher-digital-marketing-associate-job-in-ahmedabad-at-fractal31-private-limited1744187553,01-05-2025 11:24,Ahmedabad
Junior Architect,Technopolis Townships Private Limited,0 year(s),Not Found,"AutoCAD, Google SketchUp, Free snacks & beverages","₹ 2,00,000 - 3,00,000",3,https://internshala.com/job/detail/fresher-junior-architect-job-in-ahmedabad-at-technopolis-townships-private-limited1744184953,01-05-2025 11:24,Ahmedabad
Sales & Marketing Representative,Aarna,1 year(s),Not Found,"Accounting Software, Client Relationship Management (CRM), MS-Office, Sales, Sales Management, Informal dress code, 5 days a week","₹ 2,00,000 - 2,10,000",3,https://internshala.com/job/detail/sales-marketing-representative-job-in-ahmedabad-at-aarna1744182770,01-05-2025 11:24,Ahmedabad
Associate Accountant,Flow Ink And Coatings Pvt Ltd,1 year(s),Not Found,"Accounting, English Proficiency (Written), MS-Office, Tally","₹ 2,40,000 - 2,90,000",3,https://internshala.com/job/detail/associate-accountant-job-in-bavla-at-flow-ink-and-coatings-pvt-ltd1744120939,01-05-2025 11:24,Ahmedabad
Corporate Sales Executive,Green Electricals Pvt Ltd,1 year(s),Not Found,"Business Development, Effective Communication, Marketing, Sales","₹ 2,50,000 - 9,00,000",3,https://internshala.com/job/detail/corporate-sales-executive-job-in-multiple-locations-at-green-electricals-pvt-ltd1744117120,01-05-2025 11:24,Ahmedabad
Associate Accountant,Vishvesh Glasses Private Limited,1 year(s),Not Found,"Accounting, Tally",Not Mentioned,3,https://internshala.com/job/detail/associate-accountant-job-in-ahmedabad-at-vishvesh-glasses-private-limited1744104012,01-05-2025 11:24,Ahmedabad
Content Creator,IIH Global,0 year(s),Not Found,"Content Writing, Creative Thinking, Creative Writing, Social Media Marketing, Video Making, Informal dress code, 5 days a week",Not Mentioned,3,https://internshala.com/job/detail/fresher-content-creator-job-in-ahmedabad-at-iih-global1744110679,01-05-2025 11:24,Ahmedabad
Inside Sales Executive - Cyber Security,Techdefence Labs Solutions Limited,0 year(s),Not Found,"Client Interaction, Document Management, Effective Communication, Interpersonal skills, Lead Generation","₹ 2,00,000 - 3,60,000",3,https://internshala.com/job/detail/fresher-inside-sales-executive-cyber-security-job-in-ahmedabad-at-techdefence-labs-solutions-limited1744109944,01-05-2025 11:24,Ahmedabad
Associate Video Editor,I.E.RARE,1 year(s),Not Found,"Adobe After Effects, Adobe Premiere Pro, DaVinci Resolve, Final Cut Pro, Video Making, 5 days a week","₹ 2,41,000 - 3,01,500",3,https://internshala.com/job/detail/associate-video-editor-job-in-ahmedabad-at-ravi-patel1744108592,01-05-2025 11:24,Ahmedabad
Corporate Sales Executive,The Real Estate CONNECT,1 year(s),Not Found,"English Proficiency (Spoken), MS-Excel, MS-Office",Not Mentioned,4,https://internshala.com/job/detail/corporate-sales-executive-job-in-ahmedabad-at-the-real-estate-connect1744100231,01-05-2025 11:25,Ahmedabad
Corporate Sales Executive,GLOBAL FLUIDTECH SYSTEMS,1 year(s),Not Found,"Effective Communication, Interpersonal skills, Negotiation, Informal dress code","₹ 2,00,000 - 3,00,000",4,https://internshala.com/job/detail/corporate-sales-executive-job-in-ahmedabad-at-global-fluidtech-systems1744107432,01-05-2025 11:25,Ahmedabad
Field Sales Executive,Siddab Ventures Private Limited,1 year(s),Not Found,"Effective Communication, Field Sales, Field Work, Hindi Proficiency (Spoken), Internet, MS-Word, Negotiation, Sales Support, Stock Trading, 5 days a week","₹ 2,26,000 - 2,60,000",4,https://internshala.com/job/detail/field-sales-executive-job-in-ahmedabad-at-siddab-ventures-private-limited1744106847,01-05-2025 11:25,Ahmedabad
Customer Support Executive,Hemens Business Solution,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), 5 days a week",Not Mentioned,4,https://internshala.com/job/detail/fresher-customer-support-executive-job-in-ahmedabad-at-hemens-business-solution1744106789,01-05-2025 11:25,Ahmedabad
Telecaller,WishLoans,1 year(s),Not Found,"Email Management, MS-Excel","₹ 2,60,000 - 3,60,000",4,https://internshala.com/job/detail/telecaller-job-in-ahmedabad-at-wishloan1744106266,01-05-2025 11:25,Ahmedabad
Finance Executive,Medscred,1 year(s),Not Found,"Accounting, Financial Modeling, MS-Excel, MS-Office, Tally","₹ 2,00,000 - 2,64,000",4,https://internshala.com/job/detail/finance-executive-job-in-ahmedabad-at-medscred1744091433,01-05-2025 11:25,Ahmedabad
